,MilliQ,F5Aug19_WET_R1,A(CDOM),a(CDOM),ln(a),Sr,F29Jul19_Inf_R1,A(CDOM),a(CDOM),ln(a),Sr,F29Jul19_Wet_R1,A(CDOM),a(CDOM),ln(a),Sr,F2Sep19_Wet_R2,A(CDOM),a(CDOM),ln(a),Sr,F29Apr19_101_R1,A(CDOM),a(CDOM),ln(a),Sr,F29Apr19_50_R1,A(CDOM),a(CDOM),ln(a),Sr,F29Apr19_100_R1,A(CDOM),a(CDOM),ln(a),Sr,F29Apr19_30_R1,A(CDOM),a(CDOM),ln(a),Sr
665,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
666,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
667,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
668,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
669,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
670,0,0.011,0.011,2.5333,0.929522801,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
671,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
672,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
673,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
674,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
675,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
676,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
677,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
678,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
679,0,0.011,0.011,2.5333,0.929522801,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
680,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
681,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
682,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
683,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
684,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
685,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
686,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
687,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
688,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
689,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
690,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
691,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
692,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
693,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
694,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
695,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
696,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
697,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
698,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
699,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
700,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
701,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
702,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
703,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
704,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.015,0.015,3.4545,1.239677729,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
705,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
706,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
707,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
708,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
709,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
710,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
711,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
712,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
713,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
714,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
715,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.007,0.007,1.6121,0.477537677,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
716,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
717,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
718,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
719,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
720,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
721,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
722,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
723,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
724,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
725,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
726,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
727,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
728,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
729,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
730,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
731,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
732,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
733,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
734,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
735,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
736,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
737,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
738,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
739,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
740,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
741,0,0.009,0.009,2.0727,0.728852105,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
742,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
743,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
744,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
745,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
