"Reservoir","Site","DateTime","Depth_m","Rep","Dilution","a254_m","a350_m","S275_295","S350_400","Sr","Max_FL_Ex","Max_FL_Em","Max_FL","B","T","A","C","M","N","FI","BIX","HIX","T_B","T_M","T_N","T_C","A_T","A_C","A_M","M_C","C_N","Fmax1","Fmax2","Fmax3","Fmax4","abs_Flag","fl_Flag"
"FCR",50,2019-09-11 11:44:00,9,2,1,8.0605,3.4545,1.825299,1.080239,1.689717,300,300,13.57134287,0.055649449,0.067632931,0.158318448,0.086578615,0.07918815,0.072387412,1.63026576,0.768525607,3.321462368,1.215338736,0.854078947,0.934318963,0.781173638,2.340848538,1.828609168,1.999269454,0.914638677,1.196045178,0.294476078,0.490790131,0.131917372,0.186608214,0,0
"FCR",50,2019-09-20 13:40:00,5,1,1,43.9873,23.4906,3.63554099,2.977792145,1.22088474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-20 13:40:00,5,1,2,45.1388,23.4906,3.658454535,2.971228153,1.23129371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-20 13:40:00,5,2,1,52.7387,27.1754,3.813495853,3.120493396,1.222081053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-20 13:40:00,5,2,2,25.333,13.818,3.097925636,2.443513492,1.267816055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-20 14:05:00,9,1,1,6.2181,2.5333,1.552872949,0.742609063,2.091104227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-20 14:05:00,9,1,2,5.9878,2.303,1.464421972,0.569409902,2.571823862,305,304,21.86569007,0.07188288,0.068977055,0.151826398,0.083597645,0.077549515,0.082196697,1.668898428,0.794861833,3.380700542,0.959575557,0.889458234,0.839170641,0.825107628,2.201114538,1.816156396,1.957799451,0.927651908,1.017043853,0.285190212,0.456345209,0.173407909,0.170091522,0,0
"FCR",50,2019-09-20 14:05:00,9,2,1,5.7575,2.303,1.469890252,0.621011601,2.366928814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-20 14:05:00,9,2,2,4.606,1.8424,1.267459633,0.276441395,4.584912583,300,300,19.80287622,0.323458213,0.074200239,0.159346042,0.086567965,0.079918495,0.075724838,1.640626634,0.807811764,2.403944208,0.229396675,0.928448897,0.979866589,0.857132758,2.147513881,1.840704495,1.993856895,0.923187868,1.143191157,0.356338186,0.426682644,0.19743646,0.250306334,0,0
"FCR",45,2019-09-20 14:36:00,0.1,1,1,22.3391,8.0605,3.039779,1.842,1.65026,300,300,26.5501672,0.198965183,0.227746895,0.401103041,0.144516983,0.163753641,0.191032179,1.481066274,0.688688081,2.427115966,1.144657029,1.390789806,1.192191263,1.575917863,1.761178966,2.775473393,2.449429753,1.133110018,0.756505964,0.592926077,1.386852305,0.522474379,0.579719699,0,0
"FCR",30,2019-09-20 14:43:00,0.1,2,1,17.9634,5.2969,2.820382,1.382639,2.039854,300,300,19.55882314,0.155532172,0.176266903,0.291073936,0.133562099,0.129907901,0.141513656,1.50405703,0.704741958,2.551587702,1.133314737,1.356860524,1.245582288,1.319737443,1.651324958,2.179315378,2.240617648,0.972640459,0.943810676,0.58210634,0.835540437,0.155010058,0.482730069,0,0
"FCR",20,2019-09-20 14:53:00,0.1,1,1,21.8785,8.0605,3.016723,1.863633,1.618732,300,300,25.323661,0.17756831,0.21026846,0.368081837,0.141776894,0.154287825,0.171235991,1.468755221,0.693452693,2.476041013,1.184155323,1.362832481,1.227945471,1.48309399,1.750532805,2.596204683,2.385682966,1.088243794,0.827962003,0.620856276,1.190817793,0.478217344,0.51671642,0,0
"FCR",100,2019-09-20 16:07:00,0.1,1,1,12.4362,5.5272,2.453767,1.5489,1.5842,300,300,20.57216824,0.038908243,0.048755205,0.19236738,0.08498035,0.067041034,0.058622132,1.394751792,0.564168296,3.889673021,1.253081643,0.727244232,0.831685977,0.573723283,3.945576254,2.263668961,2.869397572,0.788900424,1.44962912,0.477683973,0.484400238,0.397482375,0.140218923,0,0
"FCR",50,2019-09-20 16:52:00,0.1,1,1,20.4967,7.3696,2.728081348,1.786779657,1.526814645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-20 16:52:00,0.1,1,2,20.2664,7.3696,2.713854838,1.786823861,1.518814976,300,300,46.21654111,0.249026171,0.274356185,0.332701312,0.143684943,0.153232191,0.183899725,1.481880169,0.748862852,2.040761727,1.101716274,1.79046049,1.491879255,1.909428909,1.212661974,2.315491829,2.171223352,1.06644571,0.781322231,0.695438212,0.881726923,0.326592906,0.662271952,0,0
"FCR",50,2019-09-20 16:52:00,0.1,2,1,20.9573,8.0605,2.766067856,1.915451062,1.444081716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-20 16:52:00,0.1,2,2,20.727,7.8302,2.756082056,1.831462261,1.504853316,300,300,38.5162419,0.511275323,0.2689042,0.341183346,0.146946252,0.15430718,0.198312115,1.470447197,0.726925205,1.938246915,0.525947933,1.74265513,1.35596456,1.82994936,1.268791439,2.321824083,2.21106591,1.05009266,0.740984745,0.699471969,0.818484332,0.498671114,0.79099371,0,0
"FCR",50,2019-09-27 12:00:00,0.1,1,1,19.8058,6.4484,2.681483205,1.517368616,1.767193006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-27 12:00:00,0.1,1,2,19.3452,6.4484,2.665728257,1.47619275,1.805813135,300,300,31.50497384,0.23546596,0.297728012,0.320794118,0.137925579,0.173442712,0.215366441,1.481915373,0.734553227,1.725095121,1.264420607,1.716578395,1.38242528,2.158613474,1.077473749,2.325849353,1.84956816,1.257509404,0.640422798,0.613636292,0.923508183,0.252537622,0.703062902,0,0
"FCR",50,2019-09-27 12:00:00,0.1,2,1,20.4967,7.1393,2.737362728,1.676426351,1.632855942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-27 12:00:00,0.1,2,2,19.3452,6.909,2.700989393,1.643515827,1.64342159,300,300,34.94310886,0.242587573,0.293059005,0.331851683,0.139051594,0.172303202,0.210862731,1.457492403,0.748371092,1.621081129,1.208054485,1.700833192,1.389809394,2.10755589,1.132371561,2.386536353,1.925975137,1.239131444,0.659441299,0.615966232,0.957295902,0.315102182,0.698187844,0,0
"FCR",50,2019-09-27 12:00:00,5,1,1,41.2237,22.7997,3.590946915,2.956090943,1.214761989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-27 12:00:00,5,1,2,43.757,22.5694,3.640405129,2.916289881,1.248300161,300,300,50.82821168,0.15877564,0.140018893,0.26716184,0.123134046,0.124481709,0.12985715,1.525510616,0.723326005,2.041850096,0.881866343,1.124814997,1.078253243,1.137125738,1.90804136,2.16968294,2.146193536,1.010944681,0.948226926,0.481361863,0.650960282,1.191906401,0.330852277,0,0
"FCR",50,2019-09-27 12:00:00,5,2,1,47.9024,23.7209,3.706903036,2.969033829,1.248521657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-27 12:00:00,5,2,2,44.2176,22.1088,3.635892818,2.880381588,1.262295535,300,300,55.01577401,0.161500355,0.150883212,0.294566126,0.129934912,0.134438517,0.135823243,1.503104791,0.711852408,1.960576409,0.93425932,1.122321305,1.110879179,1.161221492,1.952278995,2.267028328,2.191084311,1.034660473,0.956647105,0.59169182,0.57928589,1.281013716,0.340449909,0,0
"FCR",50,2019-09-27 12:00:00,9,1,1,11.9756,6.6787,2.312485892,1.779677083,1.299385104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-09-27 12:00:00,9,1,2,10.5938,5.5272,2.142218,1.58419,1.352248,300,300,38.99236423,0.363508029,0.102979255,0.203844124,0.098470832,0.099509336,0.10051116,1.573745149,0.837599605,1.936956569,0.283292931,1.034870283,1.024555432,1.045784354,1.979467848,2.070096505,2.048492452,1.010546318,0.979700478,0.455782191,0.445157537,0.602527852,0.322258558,0,0
"FCR",50,2019-09-27 12:00:00,9,2,1,11.2847,6.2181,2.236932146,1.632009489,1.370661237,300,300,21.98997469,0.074548001,0.088795376,0.178220092,0.093026783,0.089300699,0.091190441,1.602643864,0.808351575,2.5687919,1.191116799,0.994341327,0.973735571,0.954514103,2.007087529,1.915793353,1.995730076,0.959946125,1.020137437,0.342121644,0.491772404,0.374046638,0.202228364,0,0
"FCR",50,2019-10-04 10:12:00,0.1,1,1,19.5755,5.5272,2.621537752,1.366948387,1.917803025,240,482,37.95093257,0.288418019,0.311226411,0.317772414,0.132035794,0.14062429,0.205185509,1.47356763,0.73925309,1.474223989,1.079081021,2.213176768,1.516805025,2.357136663,1.021032931,2.406714155,2.259726362,1.065046723,0.643494732,0.664474737,0.686010998,0.685197247,0.839711677,0,0
"FCR",50,2019-10-04 10:12:00,0.1,1,1,23.4906,8.5211,2.858605025,1.929773543,1.481316311,240,482,37.95093257,0.288418019,0.311226411,0.317772414,0.132035794,0.14062429,0.205185509,1.47356763,0.73925309,1.474223989,1.079081021,2.213176768,1.516805025,2.357136663,1.021032931,2.406714155,2.259726362,1.065046723,0.643494732,0.664474737,0.686010998,0.685197247,0.839711677,0,0
"FCR",50,2019-10-04 10:12:00,0.1,2,2,9.212,1.8424,1.822051177,0.342400804,5.321398655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",200,2019-10-04 10:41:00,0.1,2,1,23.4906,11.7453,2.935678018,2.30910689,1.271347823,300,300,24.93003033,0.06835191,0.091094822,0.472208006,0.229648844,0.170104454,0.135773955,1.472102469,0.580581118,6.157339103,1.33273264,0.535522847,0.670930016,0.396670064,5.183697574,2.056217649,2.775988483,0.740715483,1.691405723,1.142271686,1.164252076,0.965666654,0.123799644,0,0
"FCR",50,2019-10-04 11:00:00,5,1,1,40.9934,20.727,3.484905038,2.878909214,1.21049494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-10-04 11:00:00,5,1,2,37.7692,18.8846,3.411452061,2.773318901,1.230097289,300,300,52.49303366,0.200837048,0.190542514,0.314647817,0.145784636,0.140756626,0.160102834,1.490633181,0.724166289,1.939673813,0.948741859,1.353701914,1.190125806,1.30701368,1.651326049,2.158305736,2.235403234,0.965510698,0.910568745,0.653599246,0.723103002,1.056102233,0.509047342,0,0
"FCR",50,2019-10-04 11:00:00,5,2,1,35.0056,17.7331,3.364223787,2.725874485,1.234181473,300,300,32.35297161,0.095207549,0.098681126,0.247456039,0.120838294,0.108480653,0.101980129,1.515229078,0.699323781,2.511024396,1.036484259,0.909665675,0.967650538,0.816637861,2.507632901,2.047827969,2.281107575,0.897734062,1.184920004,0.484923063,0.563986907,1.024081819,0.24126021,0,0
"FCR",20,2019-10-04 11:11:00,0.1,2,1,23.03,8.9817,2.84542341,1.980477082,1.436736348,245,492,30.23266816,0.30319715,0.341036019,0.340516136,0.138608982,0.147148737,0.220962425,1.507848007,0.744273475,1.485059024,1.124799554,2.317627896,1.54341182,2.460417883,0.998475578,2.456667167,2.314094852,1.061610402,0.627296619,0.632757888,0.825994563,0.676444877,0.866210836,0,0
"FCR",30,2019-10-04 11:29:00,0.1,2,1,22.5694,7.1393,2.796248034,1.68242675,1.662032558,240,482,32.37257332,0.393092495,0.43732961,0.326009725,0.133367019,0.144587984,0.242913998,1.508155868,0.736826979,1.213586841,1.112536147,3.024660814,1.800347501,3.279143623,0.745455414,2.444455367,2.25474978,1.084135982,0.54902978,0.650215731,0.75115761,0.374730913,1.127297014,0,0
"FCR",45,2019-10-04 11:43:00,0.1,2,1,24.6421,9.6726,2.920752728,2.101219787,1.390027234,240,482,40.05926573,0.344306603,0.379951008,0.347395781,0.137285178,0.150306571,0.238179556,1.496617865,0.732185605,1.385603374,1.103525186,2.527840298,1.59522931,2.767603997,0.914317304,2.530468224,2.311248125,1.094849228,0.576393628,0.718146242,0.732379976,0.752159126,0.98006242,0,0
"FCR",50,2019-10-04 11:54:00,9,1,1,5.9878,1.8424,1.464725885,0.444914312,3.292152769,305,304,6.779504043,0.05173506,0.059718453,0.147120277,0.083705401,0.074142365,0.069053883,1.688600482,0.802543823,3.755355566,1.15431301,0.805456537,0.864809484,0.713436076,2.463564771,1.757595983,1.98429435,0.88575366,1.212175152,0.268720265,0.486394909,0.057732962,0.161705383,0,0
"FCR",50,2019-10-04 11:54:00,9,2,1,6.6787,2.5333,1.604805,0.759391,2.113279,300,300,10.11880581,0.064051475,0.092013548,0.146729154,0.080690462,0.074964062,0.077181661,1.685636073,0.794592507,2.706541913,1.436556265,1.227435466,1.192168535,1.140327436,1.594647286,1.81842005,1.957326635,0.929032497,1.045461591,0.269216727,0.469764038,0.092128668,0.235900861,0,0
"FCR",99,2019-10-04 12:00:00,0.1,1,1,11.2847,3.9151,2.150443337,1.107873819,1.941054388,300,300,6.359499184,0.02893372,0.040651098,0.187653721,0.101468853,0.066322213,0.053762956,1.455024948,0.539184734,7.591280026,1.404973092,0.612933377,0.756117237,0.400626365,4.616203032,1.849372642,2.829424911,0.65362139,1.887337684,0.561683586,0.45436735,0.050884663,0.109471773,0,0
"FCR",1,2019-10-04 12:52:00,0.1,2,1,8.0605,3.2242,1.800170498,0.978249501,1.840195671,240,482,9.149515616,0.030655253,0.047346229,0.159600046,0.076968361,0.066769774,0.058740932,1.524535843,0.74047723,4.452079194,1.544473602,0.70909675,0.806017681,0.615138854,3.370913554,2.073579901,2.390303845,0.867496367,1.310302017,0.359688922,0.414972472,0.270281358,0.100653811,0,0
"FCR",100,2019-10-04 14:20:00,0.1,2,1,14.9695,6.2181,2.461432355,1.654883195,1.487375279,300,300,20.65741692,0.154353591,0.180449388,0.219170065,0.108356425,0.079296468,0.124052852,1.459705164,0.55417955,2.43370306,1.169065047,2.275629582,1.454617001,1.665331686,1.21457915,2.022677144,2.763932243,0.731811407,0.873469839,0.633651921,0.418249919,0.24386523,0.461334455,0,0
"FCR",101,2019-10-04 15:43:00,0.1,2,1,16.5816,8.5211,2.669001482,2.01084642,1.327302501,240,482,37.52527556,0.16505509,0.131741561,0.235122015,0.103581958,0.114779225,0.114422818,1.373414771,0.613224636,1.960251419,0.798167213,1.147782286,1.15135743,1.271858186,1.784721636,2.269912822,2.048471879,1.108100553,0.905256139,0.692974234,0.335760587,0.864463967,0.363582647,0,0
"FCR",102,2019-10-04 16:21:00,0.1,2,1,6.2181,3.6848,1.72669302,1.219577175,1.415812837,300,300,19.61417464,0.071543134,0.056473765,0.082936587,0.034087995,0.040774669,0.048354834,1.595320632,0.757499119,1.383468517,0.789366659,1.38502081,1.167903177,1.6567054,1.468586115,2.433014547,2.03402233,1.196159212,0.704955254,0.157484287,0.123742546,0.390537363,0.198830402,0,0
"FCR",50,2019-10-16 10:01:00,0.1,1,1,16.5816,5.5272,2.531062444,1.505797883,1.68087794,300,300,27.99991738,0.213552966,0.239061027,0.282071737,0.129261449,0.136263922,0.163602893,1.521541505,0.748784895,1.633085629,1.119446059,1.754397076,1.461227382,1.849437933,1.179915193,2.182179917,2.070039766,1.054172945,0.790092685,0.517077032,0.74648516,0.505831439,0.629941707,0,0
"FCR",50,2019-10-16 11:07:00,5,2,1,18.8846,6.6787,2.688375593,1.672369565,1.607524826,240,484,31.66481761,0.238052681,0.218995324,0.337288745,0.144179277,0.161089104,0.161364434,1.507726608,0.761964973,1.731476541,0.919944789,1.359467022,1.357147413,1.518909849,1.540164142,2.339370483,2.093802359,1.117283335,0.893500963,0.63618285,0.865484344,0.643058271,0.658935783,0,0
"FCR",50,2019-10-16 12:00:00,9,2,1,9.9029,4.3757,2.041507464,1.393474872,1.465047921,300,300,23.04870648,0.066711502,0.083802739,0.164368669,0.082217557,0.084734055,0.082750452,1.595232952,0.841556147,2.211058266,1.256196245,0.989008946,1.012716386,1.019280328,1.961375859,1.999191828,1.939818271,1.030607793,0.99356022,0.265952758,0.421633591,0.493039581,0.268635399,0,0
"FCR",50,2019-10-23 09:55:00,0.1,2,1,15.6604,5.0666,2.447383157,1.435305614,1.705130345,300,300,25.95620397,0.198038131,0.187753922,0.284438249,0.134981987,0.151881914,0.141726628,1.510257552,0.731002595,2.07181327,0.948069554,1.236183544,1.324761091,1.390955391,1.514952368,2.107231163,1.872759188,1.125201348,0.952410911,0.582103348,0.770834967,0.315153275,0.499814574,0,0
"FCR",50,2019-10-23 11:05:00,5,2,1,14.9695,4.8363,2.389920939,1.341176602,1.781958419,300,300,22.48000408,0.142480209,0.150686935,0.268807678,0.132495317,0.130504546,0.130346289,1.534644948,0.730241231,2.4985532,1.057599059,1.154648936,1.156050822,1.137300084,1.783881784,2.028808903,2.059757203,0.984974783,1.016487063,0.545021555,0.747999318,0.25702742,0.455545062,0,0
"FCR",50,2019-10-23 11:45:00,9,2,1,11.515,5.2969,2.207834091,1.529763329,1.44325207,300,300,20.13617451,0.079145358,0.09208992,0.182714581,0.097094932,0.089793233,0.086816793,1.631223432,0.795712881,2.422637892,1.163554271,1.025577498,1.06073855,0.948452383,1.984088833,1.881813783,2.034836861,0.924798356,1.118388829,0.335297304,0.524135127,0.341023288,0.273278573,0,0
"FCR",50,2019-10-30 10:35:00,0.1,1,1,20.9573,7.5999,2.792948461,1.82472277,1.53061523,240,484,48.71273244,0.288058659,0.264196574,0.325067203,0.147879265,0.161688108,0.18456019,1.489029169,0.751032053,1.491250702,0.917162413,1.6339889,1.431492754,1.786569436,1.230399009,2.198193263,2.010458323,1.093379175,0.801252235,0.610384299,0.582784603,1.256310465,0.924951461,0,0
"FCR",50,2019-10-30 11:06:00,5,2,1,17.0422,6.6787,2.580434192,1.711622616,1.507595289,300,300,27.73653944,0.141183355,0.141049557,0.260184755,0.127193729,0.127951942,0.124331696,1.517481243,0.761111427,2.306305405,0.999052311,1.10236355,1.134461781,1.108934838,1.844633621,2.045578486,2.033456867,1.00596109,1.023019335,0.470100347,0.738263746,0.692996071,0.343353879,0,0
"FCR",50,2019-10-30 12:00:00,9,2,1,13.5877,5.2969,2.348368354,1.473057837,1.594213271,300,300,16.79851012,0.086037254,0.085909016,0.206785983,0.107206074,0.111798337,0.096463086,1.607946994,0.857586521,2.677560523,0.998509512,0.76842839,0.890589545,0.80134467,2.407034709,1.928864435,1.849633806,1.042835846,1.111368901,0.366110608,0.674303586,0.276150639,0.253616278,0,0
"FCR",100,2019-11-08 12:00:00,0.1,2,1,10.8241,4.1454,2.153367679,1.233849559,1.745243303,300,300,15.59974904,0.03111298,0.03966956,0.156488632,0.084586246,0.05570942,0.04669881,1.402443037,0.522086091,5.407493951,1.275016394,0.712079926,0.849476891,0.468983569,3.944803859,1.850048192,2.80901564,0.658610855,1.811314825,0.446892411,0.358458741,0.261520345,0.074025931,0,0
"FCR",50,2019-11-08 12:50:00,0.1,1,1,16.8119,5.7575,2.512744327,1.488788559,1.687777832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-11-08 12:50:00,0.1,1,2,17.9634,5.9878,2.580715161,1.53637152,1.679746812,300,300,34.70973296,0.169411933,0.170889748,0.279140022,0.144651672,0.136953115,0.141058731,1.478576184,0.726362185,2.291813654,1.008723207,1.247797449,1.211479408,1.18138799,1.633450954,1.929739339,2.038215932,0.946778655,1.025471241,0.556583232,0.788252232,0.285036326,0.508857985,0,0
"FCR",50,2019-11-08 14:50:00,5,2,1,17.0422,5.7575,2.521488842,1.469889741,1.7154272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-11-08 14:50:00,5,2,2,17.9634,6.4484,2.575554296,1.616145948,1.59363967,305,304,29.71707882,0.160086748,0.166903203,0.287139835,0.139575859,0.132992473,0.134772644,1.521384089,0.731865267,2.191741739,1.042579754,1.254982327,1.238405641,1.195788471,1.720397392,2.057231368,2.159068322,0.952832917,1.035639389,0.572713073,0.809537583,0.264928111,0.499879709,0,0
"FCR",50,2019-11-08 15:32:00,9,2,1,17.9634,6.2181,2.587341912,1.5756811,1.642046675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"FCR",50,2019-11-08 15:32:00,9,2,2,18.424,6.4484,2.603807,1.614494,1.61277,300,300,31.39769625,0.178926144,0.179926301,0.298190877,0.146638896,0.13854625,0.146545415,1.52240028,0.733655143,2.505924043,1.005589778,1.298673192,1.227785267,1.227002564,1.657294541,2.033504652,2.152283992,0.944812422,1.000637898,0.595421534,0.812022652,0.391786631,0.479449292,0,0
"FCR",50,2019-11-20 10:55:00,0.1,2,1,17.0422,5.9878,2.544220407,1.571576599,1.618896851,300,300,22.64483189,0.127019909,0.139540043,0.272083707,0.133825735,0.12621033,0.12757623,1.501065589,0.727919128,2.58010442,1.098568286,1.105615077,1.093777761,1.042699622,1.94986113,2.033119463,2.155795864,0.943094611,1.048986437,0.572351194,0.757351948,0.306492135,0.408695571,0,0
"FCR",50,2019-11-20 11:58:00,5,1,1,16.8119,6.2181,2.559118651,1.676535702,1.52643254,300,300,27.98337942,0.123118353,0.131195337,0.284218673,0.135781794,0.127788825,0.124708991,1.508535864,0.721141115,2.576127633,1.065603413,1.026657352,1.052011853,0.966221855,2.166377858,2.093201633,2.224127756,0.941133722,1.08878913,0.56483762,0.793818784,0.49062911,0.34469141,0,0
"FCR",50,2019-11-20 13:30:00,9,1,1,17.2725,6.4484,2.565714136,1.684859259,1.522806206,300,300,27.22438482,0.143106314,0.150950231,0.283121602,0.137786144,0.130854017,0.135555164,1.496031973,0.728894548,2.425318086,1.054811817,1.153577357,1.113570496,1.095539993,1.87559569,2.054790088,2.163644718,0.949689231,1.016458097,0.59239275,0.757981814,0.381244852,0.456040344,0,0
"FCR",50,2020-03-30 10:50:00,0.1,2,1,15.6604,5.2969,2.4499621,1.359827124,1.801671739,300,300,12.8892849,0.068501426,0.079914454,0.210121229,0.106622085,0.088795434,0.078376698,1.406067911,0.640096189,3.363274404,1.166610065,0.899983818,1.019620063,0.749511264,2.629326982,1.970710189,2.366351735,0.832805267,1.360379906,0.487024104,0.56172158,0.1890831,0.217577002,0,0
"FCR",1,2020-03-30 12:00:00,0.1,2,1,13.5877,4.3757,2.306216376,1.137461617,2.027511383,300,300,9.516495801,0.052424361,0.069896171,0.212541327,0.120707928,0.093950353,0.076630166,1.471057691,0.632699402,4.269220684,1.333276549,0.743969214,0.912123444,0.57905203,3.040815043,1.760790124,2.262272777,0.778327946,1.575201185,0.481183616,0.611418008,0.069178955,0.199519462,0,0
"FCR",20,2020-03-30 12:00:00,0.1,2,1,16.5816,5.9878,2.530154111,1.602853861,1.578530753,305,304,16.79553321,0.075610047,0.087038323,0.222299414,0.105512019,0.089607018,0.080886085,1.423390412,0.627616217,3.158713644,1.151147576,0.971333765,1.07606052,0.824913819,2.554040652,2.106863429,2.480825923,0.849258873,1.304452046,0.518458113,0.631587337,0.272840457,0.220925082,0,0
"FCR",30,2020-03-30 12:00:00,0.1,2,1,14.7392,4.606,2.368661938,1.211072973,1.955837501,300,300,9.036064084,0.060590078,0.077115065,0.209768316,0.108599187,0.089970373,0.079392282,1.451720956,0.613427527,3.964231838,1.272734226,0.857116216,0.971316898,0.710088791,2.720198891,1.931582742,2.331526579,0.828462673,1.367880905,0.484838658,0.591281935,0.074882785,0.213533181,0,0
"FCR",45,2020-03-30 12:00:00,0.1,1,1,15.6604,5.5272,2.469637787,1.489315972,1.658236287,305,304,16.07762756,0.072564173,0.092524812,0.220837934,0.10612172,0.091950754,0.08591103,1.409885916,0.624027198,3.17569754,1.275075688,1.006243104,1.076984089,0.87187441,2.386796889,2.080987129,2.401697909,0.866464979,1.235251403,0.482924986,0.583185142,0.292767812,0.22718702,0,0
"FCR",99,2020-03-30 12:00:00,0.1,2,1,13.818,5.5272,2.36472019,1.543208029,1.532340517,300,300,15.22039827,0.03604493,0.044465219,0.178775776,0.097385758,0.065841158,0.052030914,1.37527785,0.524141692,4.814166187,1.233605365,0.67534078,0.854592309,0.456588519,4.020575621,1.835748667,2.715258675,0.676086107,1.871690317,0.504131056,0.389484504,0.352050361,0.101859417,0,0
